product_id,trade_date,current_price,size,google_trend_n_day,google_trend_release
455940,2025-09-01,174000,270,30,47
455940,2025-09-01,167000,255,30,47
455940,2025-09-01,183000,245,30,47
455940,2025-09-01,176000,275,30,47
455940,2025-09-01,173000,280,30,47
455940,2025-09-01,178000,270,30,47
455940,2025-09-01,176000,280,30,47
455940,2025-09-01,159000,265,30,47
455940,2025-09-01,169000,255,30,47
455940,2025-09-02,164000,280,30,47
455940,2025-09-02,174000,270,30,47
455940,2025-09-02,160000,265,30,47
455940,2025-09-02,165000,280,30,47
455940,2025-09-02,175000,280,30,47
455940,2025-09-02,171000,290,30,47
455940,2025-09-02,170000,285,30,47
455940,2025-09-02,157000,265,30,47
455940,2025-09-02,171000,275,30,47
455940,2025-09-02,167000,280,30,47
455940,2025-09-03,154000,260,30,47
455940,2025-09-03,160000,265,30,47
455940,2025-09-03,157000,260,30,47
455940,2025-09-03,159000,265,30,47
455940,2025-09-03,158000,260,30,47
455940,2025-09-03,159000,260,30,47
455940,2025-09-03,189000,250,30,47
455940,2025-09-03,163000,265,30,47
455940,2025-09-03,175000,280,30,47
455940,2025-09-03,180000,275,30,47
455940,2025-09-03,198000,290,30,47
455940,2025-09-04,199000,255,30,47
455940,2025-09-04,189000,295,30,47
455940,2025-09-04,165000,250,30,47
455940,2025-09-04,164000,260,30,47
455940,2025-09-04,190000,295,30,47
455940,2025-09-04,184000,275,30,47
455940,2025-09-04,170000,285,30,47
455940,2025-09-04,160000,265,30,47
455940,2025-09-05,160000,265,30,47
455940,2025-09-05,182000,275,30,47
455940,2025-09-05,170000,280,30,47
455940,2025-09-05,165000,260,30,47
455940,2025-09-05,161000,265,30,47
455940,2025-09-05,168000,250,30,47
455940,2025-09-05,173000,270,30,47
455940,2025-09-05,175000,270,30,47
455940,2025-09-06,188000,275,30,47
455940,2025-09-06,163000,265,30,47
455940,2025-09-06,172000,290,30,47
455940,2025-09-06,173000,255,30,47
455940,2025-09-06,165000,265,30,47
455940,2025-09-07,173000,270,30,47
455940,2025-09-07,173000,290,30,47
455940,2025-09-07,178000,245,30,47
455940,2025-09-07,195000,275,30,47
455940,2025-09-07,170000,270,30,47
455940,2025-09-07,168000,280,30,47
455940,2025-09-07,171000,270,30,47
455940,2025-09-07,175000,270,30,47
455940,2025-09-07,167000,280,30,47
455940,2025-09-08,176000,270,30,47
455940,2025-09-08,168000,280,30,47
455940,2025-09-08,197000,255,30,47
455940,2025-09-08,165000,285,30,47
455940,2025-09-08,172000,270,30,47
455940,2025-09-08,187000,270,30,47
455940,2025-09-08,160000,265,30,47
455940,2025-09-08,198000,275,30,47
455940,2025-09-08,174000,275,30,47
455940,2025-09-08,166000,285,30,47
455940,2025-09-08,165000,260,30,47
455940,2025-09-09,163000,265,31,47
455940,2025-09-09,164000,265,31,47
455940,2025-09-09,172000,270,31,47
455940,2025-09-09,189000,270,31,47
455940,2025-09-09,169000,260,31,47
455940,2025-09-09,158000,265,31,47
455940,2025-09-10,168000,280,31,47
455940,2025-09-10,174000,270,31,47
455940,2025-09-10,165000,260,31,47
455940,2025-09-10,144000,290,31,47
455940,2025-09-10,164000,265,31,47
455940,2025-09-10,165000,265,31,47
455940,2025-09-10,167000,265,31,47
455940,2025-09-10,169000,280,31,47
455940,2025-09-10,209000,295,31,47
455940,2025-09-10,190000,270,31,47
455940,2025-09-11,173000,280,31,47
455940,2025-09-11,190000,275,31,47
455940,2025-09-11,165000,260,31,47
455940,2025-09-11,186000,275,31,47
455940,2025-09-11,168000,265,31,47
455940,2025-09-11,185000,270,31,47
455940,2025-09-12,171000,285,31,47
455940,2025-09-12,198000,275,31,47
455940,2025-09-12,171000,280,31,47
455940,2025-09-12,189000,270,31,47
455940,2025-09-12,175000,285,31,47
455940,2025-09-12,180000,290,31,47
455940,2025-09-13,166000,260,31,47
455940,2025-09-13,175000,270,31,47
455940,2025-09-13,187000,275,31,47
455940,2025-09-13,184000,270,31,47
455940,2025-09-13,172000,280,31,47
455940,2025-09-13,185000,270,31,47
455940,2025-09-13,186000,275,31,47
455940,2025-09-14,169000,265,31,47
455940,2025-09-14,170000,260,31,47
455940,2025-09-14,181000,290,31,47
455940,2025-09-14,176000,285,31,47
455940,2025-09-14,170000,270,31,47
455940,2025-09-14,171000,260,31,47
455940,2025-09-14,174000,280,31,47
455940,2025-09-14,180000,255,31,47
455940,2025-09-15,197000,275,31,47
455940,2025-09-15,177000,285,31,47
455940,2025-09-15,168000,250,31,47
455940,2025-09-15,170000,260,31,47
455940,2025-09-15,160000,260,31,47
455940,2025-09-16,171000,260,32,47
455940,2025-09-16,166000,265,32,47
455940,2025-09-16,165000,265,32,47
455940,2025-09-16,172000,280,32,47
455940,2025-09-17,167000,260,32,47
455940,2025-09-17,167000,265,32,47
455940,2025-09-17,175000,290,32,47
455940,2025-09-17,175000,280,32,47
455940,2025-09-17,167000,250,32,47
455940,2025-09-17,166000,265,32,47
455940,2025-09-17,176000,280,32,47
455940,2025-09-18,181000,270,32,47
455940,2025-09-18,170000,285,32,47
455940,2025-09-18,167000,250,32,47
455940,2025-09-18,167000,260,32,47
455940,2025-09-18,173000,260,32,47
455940,2025-09-18,177000,285,32,47
455940,2025-09-18,161000,265,32,47
455940,2025-09-19,165000,265,32,47
455940,2025-09-19,192000,275,32,47
455940,2025-09-19,182000,275,32,47
455940,2025-09-19,160000,280,32,47
455940,2025-09-19,189000,255,32,47
455940,2025-09-19,166000,265,32,47
455940,2025-09-19,184000,270,32,47
455940,2025-09-19,193000,275,32,47
455940,2025-09-19,166000,260,32,47
455940,2025-09-20,169000,280,32,47
455940,2025-09-20,182000,255,32,47
455940,2025-09-21,164000,265,32,47
455940,2025-09-21,166000,265,32,47
455940,2025-09-22,198000,295,32,47
455940,2025-09-22,178000,255,32,47
455940,2025-09-22,166000,265,32,47
455940,2025-09-22,173000,275,32,47
455940,2025-09-22,172000,275,32,47
455940,2025-09-22,177000,270,32,47
455940,2025-09-22,170000,280,32,47
455940,2025-09-22,166000,250,32,47
455940,2025-09-23,170000,285,32,47
455940,2025-09-23,178000,270,32,47
455940,2025-09-23,176000,270,32,47
455940,2025-09-23,177000,270,32,47
455940,2025-09-23,169000,280,32,47
455940,2025-09-23,165000,265,32,47
455940,2025-09-23,178000,275,32,47
455940,2025-09-23,172000,280,32,47
455940,2025-09-23,166000,265,32,47
455940,2025-09-24,175000,270,33,47
455940,2025-09-24,168000,265,33,47
455940,2025-09-24,173000,275,33,47
455940,2025-09-24,164000,260,33,47
455940,2025-09-25,168000,275,33,47
455940,2025-09-25,170000,265,33,47
455940,2025-09-25,166000,280,33,47
455940,2025-09-25,177000,285,33,47
455940,2025-09-25,161000,265,33,47
455940,2025-09-25,170000,280,33,47
455940,2025-09-25,171000,280,33,47
455940,2025-09-25,179000,255,33,47
455940,2025-09-25,171000,270,33,47
455940,2025-09-25,167000,280,33,47
455940,2025-09-26,164000,290,33,47
455940,2025-09-26,171000,270,33,47
455940,2025-09-26,175000,280,33,47
455940,2025-09-26,163000,260,33,47
455940,2025-09-26,168000,260,33,47
455940,2025-09-26,178000,285,33,47
455940,2025-09-26,185000,280,33,47
455940,2025-09-26,161000,270,33,47
455940,2025-09-27,163000,265,33,47
455940,2025-09-27,184000,280,33,47
455940,2025-09-27,163000,270,33,47
455940,2025-09-27,173000,285,33,47
455940,2025-09-27,169000,260,33,47
455940,2025-09-27,167000,280,33,47
455940,2025-09-28,168000,280,33,47
455940,2025-09-28,166000,275,33,47
455940,2025-09-28,167000,275,33,47
455940,2025-09-28,171000,260,33,47
455940,2025-09-28,169000,270,33,47
455940,2025-09-28,172000,260,33,47
455940,2025-09-28,185000,280,33,47
455940,2025-09-29,170000,270,33,47
455940,2025-09-29,178000,265,33,47
455940,2025-09-29,173000,285,33,47
455940,2025-09-29,155000,280,33,47
455940,2025-09-29,166000,275,33,47
455940,2025-09-29,167000,275,33,47
455940,2025-09-29,174000,260,33,47
455940,2025-09-30,163000,290,33,47
455940,2025-09-30,195000,265,33,47
455940,2025-09-30,170000,270,33,47
455940,2025-09-30,165000,265,33,47
455940,2025-10-01,167000,265,34,47
455940,2025-10-01,179000,285,34,47
455940,2025-10-01,169000,275,34,47
455940,2025-10-01,169000,270,34,47
455940,2025-10-01,155000,275,34,47
455940,2025-10-01,175000,270,34,47
455940,2025-10-01,178000,255,34,47
455940,2025-10-02,180000,285,35,47
455940,2025-10-02,164000,270,35,47
455940,2025-10-02,174000,270,35,47
455940,2025-10-02,167000,295,35,47
455940,2025-10-02,184000,280,35,47
455940,2025-10-02,165000,280,35,47
455940,2025-10-02,160000,290,35,47
455940,2025-10-03,161000,290,37,47
455940,2025-10-03,167000,275,37,47
455940,2025-10-03,168000,275,37,47
455940,2025-10-03,174000,245,37,47
455940,2025-10-03,180000,280,37,47
455940,2025-10-04,168000,265,39,47
455940,2025-10-04,166000,280,39,47
455940,2025-10-04,180000,285,39,47
455940,2025-10-04,189000,290,39,47
455940,2025-10-05,165000,275,41,47
455940,2025-10-05,178000,285,41,47
455940,2025-10-05,171000,275,41,47
455940,2025-10-05,169000,260,41,47
455940,2025-10-06,168000,280,43,47
455940,2025-10-06,164000,270,43,47
455940,2025-10-06,168000,260,43,47
455940,2025-10-06,161000,260,43,47
455940,2025-10-06,162000,260,43,47
455940,2025-10-06,179000,285,43,47
455940,2025-10-06,171000,275,43,47
455940,2025-10-07,178000,265,44,47
455940,2025-10-07,170000,270,44,47
455940,2025-10-07,174000,280,44,47
455940,2025-10-07,171000,285,44,47
455940,2025-10-07,183000,280,44,47
455940,2025-10-07,175000,280,44,47
455940,2025-10-07,184000,280,44,47
455940,2025-10-07,190000,265,44,47
455940,2025-10-07,171000,275,44,47
455940,2025-10-07,172000,285,44,47
455940,2025-10-08,179000,265,46,47
455940,2025-10-08,179000,285,46,47
455940,2025-10-08,175000,285,46,47
455940,2025-10-08,180000,285,46,47
455940,2025-10-08,165000,265,46,47
455940,2025-10-08,169000,270,46,47
455940,2025-10-08,164000,270,46,47
455940,2025-10-08,171000,275,46,47
455940,2025-10-08,169000,260,46,47
455940,2025-10-08,170000,270,46,47
455940,2025-10-08,171000,270,46,47
455940,2025-10-09,176000,285,48,47
455940,2025-10-09,174000,280,48,47
455940,2025-10-09,170000,270,48,47
455940,2025-10-09,182000,290,48,47
455940,2025-10-09,184000,280,48,47
455940,2025-10-09,168000,250,48,47
455940,2025-10-09,169000,260,48,47
455940,2025-10-09,179000,265,48,47
455940,2025-10-09,171000,270,48,47
455940,2025-10-10,173000,255,50,47
455940,2025-10-10,172000,275,50,47
455940,2025-10-10,175000,290,50,47
455940,2025-10-10,178000,270,50,47
455940,2025-10-10,170000,275,50,47
455940,2025-10-10,171000,270,50,47
455940,2025-10-10,175000,275,50,47
455940,2025-10-11,173000,280,52,47
455940,2025-10-11,171000,270,52,47
455940,2025-10-11,184000,280,52,47
455940,2025-10-11,165000,275,52,47
455940,2025-10-12,174000,285,53,47
455940,2025-10-12,165000,275,53,47
455940,2025-10-12,184000,280,53,47
455940,2025-10-12,175000,275,53,47
455940,2025-10-12,168000,270,53,47
455940,2025-10-12,163000,275,53,47
455940,2025-10-12,164000,255,53,47
455940,2025-10-12,169000,270,53,47
455940,2025-10-12,180000,290,53,47
455940,2025-10-12,176000,275,53,47
455940,2025-10-13,169000,270,55,47
455940,2025-10-13,167000,270,55,47
455940,2025-10-13,170000,270,55,47
455940,2025-10-13,175000,275,55,47
455940,2025-10-13,183000,280,55,47
455940,2025-10-13,180000,290,55,47
455940,2025-10-13,179000,265,55,47
455940,2025-10-13,160000,275,55,47
455940,2025-10-13,172000,270,55,47
455940,2025-10-13,173000,270,55,47
455940,2025-10-13,189000,265,55,47
455940,2025-10-13,184000,280,55,47
455940,2025-10-13,186000,285,55,47
455940,2025-10-14,176000,275,57,47
455940,2025-10-14,188000,265,57,47
455940,2025-10-14,157000,280,57,47
455940,2025-10-14,177000,270,57,47
455940,2025-10-15,158000,280,59,47
455940,2025-10-15,159000,275,59,47
455940,2025-10-15,178000,270,59,47
455940,2025-10-15,156000,260,59,47
455940,2025-10-15,180000,290,59,47
455940,2025-10-15,161000,285,59,47
455940,2025-10-16,189000,265,61,47
455940,2025-10-16,160000,270,61,47
455940,2025-10-16,176000,275,61,47
455940,2025-10-16,185000,280,61,47
455940,2025-10-16,161000,270,61,47
455940,2025-10-16,188000,265,61,47
455940,2025-10-16,190000,265,61,47
455940,2025-10-16,169000,260,61,47
455940,2025-10-16,161000,285,61,47
455940,2025-10-17,162000,285,62,47
455940,2025-10-17,178000,295,62,47
455940,2025-10-17,164000,285,62,47
455940,2025-10-17,158000,275,62,47
455940,2025-10-17,165000,280,62,47
455940,2025-10-17,161000,270,62,47
455940,2025-10-17,179000,295,62,47
455940,2025-10-17,158000,260,62,47
455940,2025-10-17,168000,260,62,47
455940,2025-10-17,319000,235,62,47
455940,2025-10-17,186000,285,62,47
455940,2025-10-18,170000,265,64,47
455940,2025-10-18,156000,250,64,47
455940,2025-10-18,162000,270,64,47
455940,2025-10-18,167000,290,64,47
455940,2025-10-18,196000,265,64,47
455940,2025-10-18,157000,275,64,47
455940,2025-10-19,156000,250,66,47
455940,2025-10-19,157000,260,66,47
455940,2025-10-19,178000,270,66,47
455940,2025-10-19,156000,275,66,47
455940,2025-10-19,158000,275,66,47
455940,2025-10-19,168000,265,66,47
455940,2025-10-19,163000,270,66,47
455940,2025-10-19,164000,270,66,47
455940,2025-10-19,159000,275,66,47
455940,2025-10-20,180000,265,68,47
455940,2025-10-20,178000,270,68,47
455940,2025-10-20,155000,270,68,47
455940,2025-10-20,181000,290,68,47
455940,2025-10-20,189000,280,68,47
455940,2025-10-20,159000,275,68,47
455940,2025-10-20,160000,255,68,47
455940,2025-10-20,169000,280,68,47
455940,2025-10-20,167000,285,68,47
455940,2025-10-20,160000,275,68,47
455940,2025-10-20,163000,270,68,47
455940,2025-10-20,157000,260,68,47
455940,2025-10-20,164000,270,68,47
455940,2025-10-20,168000,295,68,47
455940,2025-10-21,186000,285,70,47
455940,2025-10-21,163000,290,70,47
455940,2025-10-21,162000,275,70,47
455940,2025-10-21,168000,285,70,47
455940,2025-10-21,169000,265,70,47
455940,2025-10-21,164000,270,70,47
455940,2025-10-21,170000,280,70,47
455940,2025-10-22,156000,250,71,47
455940,2025-10-22,168000,260,71,47
455940,2025-10-22,178000,270,71,47
455940,2025-10-22,172000,275,71,47
455940,2025-10-22,171000,270,71,47
455940,2025-10-22,171000,280,71,47
455940,2025-10-22,165000,270,71,47
455940,2025-10-22,173000,275,71,47
455940,2025-10-22,179000,270,71,47
455940,2025-10-22,158000,260,71,47
455940,2025-10-22,168000,265,71,47
455940,2025-10-23,164000,290,73,47
455940,2025-10-23,158000,255,73,47
455940,2025-10-23,171000,280,73,47
455940,2025-10-23,187000,285,73,47
455940,2025-10-23,174000,275,73,47
455940,2025-10-23,175000,275,73,47
455940,2025-10-23,193000,265,73,47
455940,2025-10-23,190000,290,73,47
455940,2025-10-23,150000,250,73,47
455940,2025-10-23,164000,275,73,47
455940,2025-10-24,167000,270,75,47
455940,2025-10-24,168000,270,75,47
455940,2025-10-24,165000,290,75,47
455940,2025-10-24,170000,300,75,47
455940,2025-10-24,172000,270,75,47
455940,2025-10-24,170000,285,75,47
455940,2025-10-25,199000,290,77,47
455940,2025-10-25,165000,295,77,47
455940,2025-10-25,169000,280,77,47
455940,2025-10-25,160000,275,77,47
455940,2025-10-25,159000,275,77,47
455940,2025-10-25,160000,280,77,47
455940,2025-10-25,152000,260,77,47
455940,2025-10-25,152000,280,77,47
455940,2025-10-25,151000,260,77,47
455940,2025-10-25,150000,280,77,47
455940,2025-10-25,146000,255,77,47
455940,2025-10-25,150000,275,77,47
455940,2025-10-25,172000,280,77,47
455940,2025-10-25,199000,270,77,47
455940,2025-10-25,160000,270,77,47
455940,2025-10-25,158000,260,77,47
455940,2025-10-26,168000,260,79,47
455940,2025-10-26,158000,275,79,47
455940,2025-10-26,172000,285,79,47
455940,2025-10-26,189000,265,79,47
455940,2025-10-26,161000,270,79,47
455940,2025-10-26,175000,280,79,47
455940,2025-10-26,199000,285,79,47
455940,2025-10-26,175000,275,79,47
455940,2025-10-26,145000,270,79,47
455940,2025-10-26,159000,270,79,47
455940,2025-10-26,150000,275,79,47
455940,2025-10-26,177000,280,79,47
455940,2025-10-26,158000,255,79,47
455940,2025-10-26,165000,265,79,47
455940,2025-10-27,167000,285,80,47
455940,2025-10-27,159000,270,80,47
455940,2025-10-27,158000,275,80,47
455940,2025-10-27,173000,275,80,47
455940,2025-10-27,150000,275,80,47
455940,2025-10-27,145000,275,80,47
455940,2025-10-27,156000,275,80,47
455940,2025-10-27,185000,285,80,47
455940,2025-10-28,151000,250,82,47
455940,2025-10-28,156000,270,82,47
455940,2025-10-28,172000,275,82,47
455940,2025-10-28,157000,270,82,47
455940,2025-10-28,187000,265,82,47
455940,2025-10-28,183000,280,82,47
455940,2025-10-28,159000,270,82,47
455940,2025-10-28,160000,270,82,47
455940,2025-10-28,168000,285,82,47
455940,2025-10-28,174000,275,82,47
455940,2025-10-28,173000,275,82,47
455940,2025-10-28,173000,280,82,47
455940,2025-10-29,160000,270,84,47
455940,2025-10-29,181000,280,84,47
455940,2025-10-29,182000,280,84,47
455940,2025-10-29,167000,255,84,47
455940,2025-10-29,153000,275,84,47
455940,2025-10-29,167000,260,84,47
455940,2025-10-29,145000,275,84,47
455940,2025-10-29,149000,275,84,47
455940,2025-10-29,166000,285,84,47
455940,2025-10-29,170000,290,84,47
455940,2025-10-30,155000,280,86,47
455940,2025-10-30,165000,290,86,47
455940,2025-10-30,140000,270,86,47
455940,2025-10-30,141000,255,86,47
455940,2025-10-30,140000,260,86,47
455940,2025-10-30,143000,280,86,47
455940,2025-10-30,169000,270,86,47
455940,2025-10-30,158000,270,86,47
455940,2025-10-30,147000,275,86,47
455940,2025-10-30,156000,270,86,47
455940,2025-10-30,145000,275,86,47
455940,2025-10-30,149000,265,86,47
455940,2025-10-30,168000,260,86,47
455940,2025-10-30,165000,280,86,47
455940,2025-10-30,160000,285,86,47
455940,2025-10-30,147000,265,86,47
455940,2025-10-30,185000,265,86,47
455940,2025-10-30,141000,275,86,47
455940,2025-10-31,145000,265,88,47
455940,2025-10-31,188000,270,88,47
455940,2025-10-31,150000,260,88,47
455940,2025-10-31,139000,275,88,47
455940,2025-10-31,168000,295,88,47
455940,2025-10-31,140000,275,88,47
455940,2025-10-31,159000,275,88,47
455940,2025-10-31,149000,275,88,47
455940,2025-10-31,180000,280,88,47
455940,2025-10-31,157000,270,88,47
455940,2025-10-31,158000,275,88,47
455940,2025-10-31,147000,275,88,47
455940,2025-11-01,160000,280,90,47
455940,2025-11-01,159000,275,90,47
455940,2025-11-01,145000,275,90,47
455940,2025-11-01,146000,265,90,47
455940,2025-11-01,168000,275,90,47
455940,2025-11-01,140000,280,90,47
455940,2025-11-01,158000,270,90,47
455940,2025-11-01,184000,265,90,47
455940,2025-11-01,156000,270,90,47
455940,2025-11-01,150000,250,90,47
455940,2025-11-01,156000,255,90,47
455940,2025-11-01,147000,265,90,47
455940,2025-11-01,143000,260,90,47
455940,2025-11-01,176000,280,90,47
455940,2025-11-01,149000,260,90,47
455940,2025-11-01,140000,260,90,47
455940,2025-11-02,160000,270,89,47
455940,2025-11-02,147000,265,89,47
455940,2025-11-02,165000,275,89,47
455940,2025-11-02,164000,285,89,47
455940,2025-11-02,154000,280,89,47
455940,2025-11-02,146000,265,89,47
455940,2025-11-02,158000,270,89,47
455940,2025-11-02,145000,265,89,47
455940,2025-11-02,154000,255,89,47
455940,2025-11-02,180000,295,89,47
455940,2025-11-02,179000,270,89,47
455940,2025-11-02,145000,275,89,47
455940,2025-11-02,169000,280,89,47
455940,2025-11-02,175000,280,89,47
455940,2025-11-03,157000,265,89,47
455940,2025-11-03,158000,270,89,47
455940,2025-11-03,174000,270,89,47
455940,2025-11-03,153000,280,89,47
455940,2025-11-03,176000,280,89,47
455940,2025-11-03,149000,255,89,47
455940,2025-11-03,170000,270,89,47
455940,2025-11-03,139000,275,89,47
455940,2025-11-03,188000,290,89,47
455940,2025-11-03,168000,270,89,47
455940,2025-11-03,166000,285,89,47
455940,2025-11-03,149000,250,89,47
455940,2025-11-03,151000,275,89,47
455940,2025-11-03,189000,285,89,47
455940,2025-11-03,164000,270,89,47
455940,2025-11-03,145000,260,89,47
455940,2025-11-03,163000,260,89,47
455940,2025-11-03,162000,270,89,47
455940,2025-11-04,143000,275,88,47
455940,2025-11-04,172000,280,88,47
455940,2025-11-04,145000,260,88,47
455940,2025-11-04,149000,250,88,47
455940,2025-11-04,159000,265,88,47
455940,2025-11-04,145000,275,88,47
455940,2025-11-04,144000,275,88,47
455940,2025-11-04,169000,300,88,47
455940,2025-11-04,146000,275,88,47
455940,2025-11-04,161000,270,88,47
455940,2025-11-04,157000,270,88,47
455940,2025-11-05,147000,275,88,47
455940,2025-11-05,162000,285,88,47
455940,2025-11-05,143000,260,88,47
455940,2025-11-05,154000,280,88,47
455940,2025-11-05,188000,290,88,47
455940,2025-11-05,157000,265,88,47
455940,2025-11-05,146000,275,88,47
455940,2025-11-05,171000,280,88,47
455940,2025-11-05,153000,270,88,47
455940,2025-11-05,145000,275,88,47
455940,2025-11-05,189000,290,88,47
455940,2025-11-05,152000,275,88,47
455940,2025-11-05,149000,270,88,47
455940,2025-11-05,149000,265,88,47
455940,2025-11-05,163000,285,88,47
455940,2025-11-06,149000,265,87,47
455940,2025-11-06,142000,255,87,47
455940,2025-11-06,148000,265,87,47
455940,2025-11-06,164000,280,87,47
455940,2025-11-06,145000,275,87,47
455940,2025-11-06,148000,275,87,47
455940,2025-11-06,165000,280,87,47
455940,2025-11-06,141000,260,87,47
455940,2025-11-06,141000,270,87,47
455940,2025-11-06,166000,270,87,47
455940,2025-11-06,165000,270,87,47
455940,2025-11-06,186000,290,87,47
455940,2025-11-06,150000,275,87,47
455940,2025-11-06,151000,275,87,47
455940,2025-11-06,149000,275,87,47
455940,2025-11-06,162000,280,87,47
455940,2025-11-07,145000,275,87,47
455940,2025-11-07,149000,275,87,47
455940,2025-11-07,162000,270,87,47
455940,2025-11-07,143000,255,87,47
455940,2025-11-07,149000,260,87,47
455940,2025-11-07,149000,265,87,47
455940,2025-11-07,148000,275,87,47
455940,2025-11-07,147000,260,87,47
455940,2025-11-07,153000,275,87,47
455940,2025-11-07,139000,255,87,47
455940,2025-11-07,150000,270,87,47
455940,2025-11-07,146000,275,87,47
455940,2025-11-07,154000,280,87,47
455940,2025-11-07,160000,270,87,47
455940,2025-11-08,154000,280,86,47
455940,2025-11-08,143000,265,86,47
455940,2025-11-08,165000,285,86,47
455940,2025-11-08,146000,275,86,47
455940,2025-11-08,149000,270,86,47
455940,2025-11-08,146000,260,86,47
455940,2025-11-08,157000,270,86,47
455940,2025-11-08,161000,285,86,47
455940,2025-11-08,139000,265,86,47
455940,2025-11-08,172000,285,86,47
455940,2025-11-08,145000,280,86,47
455940,2025-11-08,139000,275,86,47
455940,2025-11-08,143000,260,86,47
455940,2025-11-08,143000,280,86,47
455940,2025-11-08,143000,270,86,47
455940,2025-11-08,145000,275,86,47
455940,2025-11-08,147000,260,86,47
455940,2025-11-09,151000,295,86,47
455940,2025-11-09,148000,250,86,47
455940,2025-11-09,143000,260,86,47
455940,2025-11-09,149000,250,86,47
455940,2025-11-09,157000,270,86,47
455940,2025-11-09,146000,260,86,47
455940,2025-11-09,144000,265,86,47
455940,2025-11-09,144000,255,86,47
455940,2025-11-09,155000,270,86,47
455940,2025-11-09,150000,270,86,47
455940,2025-11-09,140000,275,86,47
455940,2025-11-09,153000,280,86,47
455940,2025-11-09,153000,270,86,47
455940,2025-11-09,170000,285,86,47
455940,2025-11-09,139000,275,86,47
455940,2025-11-09,182000,290,86,47
455940,2025-11-09,161000,280,86,47
455940,2025-11-09,143000,275,86,47
455940,2025-11-09,162000,280,86,47
455940,2025-11-09,147000,270,86,47
455940,2025-11-09,168000,285,86,47
455940,2025-11-10,135000,250,86,47
455940,2025-11-10,118000,250,86,47
455940,2025-11-10,143000,275,86,47
455940,2025-11-10,144000,265,86,47
455940,2025-11-10,168000,285,86,47
455940,2025-11-10,146000,260,86,47
455940,2025-11-10,144000,255,86,47
455940,2025-11-10,142000,265,86,47
455940,2025-11-10,141000,270,86,47
455940,2025-11-10,145000,260,86,47
455940,2025-11-10,182000,290,86,47
455940,2025-11-10,143000,265,86,47
455940,2025-11-10,147000,260,86,47
455940,2025-11-10,152000,260,86,47
455940,2025-11-10,139000,270,86,47
455940,2025-11-10,180000,290,86,47
455940,2025-11-10,145000,265,86,47
455940,2025-11-10,142000,275,86,47
455940,2025-11-10,138000,270,86,47
455940,2025-11-10,167000,285,86,47
455940,2025-11-10,141000,275,86,47
455940,2025-11-10,143000,270,86,47
455940,2025-11-10,137000,255,86,47
455940,2025-11-10,139000,275,86,47
455940,2025-11-10,143000,255,86,47
455940,2025-11-11,165000,285,85,47
455940,2025-11-11,164000,280,85,47
455940,2025-11-11,139000,275,85,47
455940,2025-11-11,162000,280,85,47
455940,2025-11-11,166000,285,85,47
455940,2025-11-11,141000,260,85,47
455940,2025-11-11,180000,290,85,47
455940,2025-11-11,157000,260,85,47
455940,2025-11-11,142000,255,85,47
455940,2025-11-11,140000,275,85,47
455940,2025-11-11,145000,265,85,47
455940,2025-11-11,158000,260,85,47
455940,2025-11-11,146000,265,85,47
455940,2025-11-11,147000,265,85,47
455940,2025-11-11,139000,270,85,47
455940,2025-11-11,181000,290,85,47
455940,2025-11-11,138000,270,85,47
455940,2025-11-11,144000,275,85,47
455940,2025-11-11,140000,265,85,47
455940,2025-11-11,137000,270,85,47
455940,2025-11-11,151000,265,85,47
455940,2025-11-11,143000,265,85,47
455940,2025-11-11,149000,250,85,47
455940,2025-11-11,150000,250,85,47
455940,2025-11-11,141000,255,85,47
455940,2025-11-11,159000,260,85,47
455940,2025-11-11,139000,255,85,47
455940,2025-11-11,152000,265,85,47
455940,2025-11-12,143000,260,85,47
455940,2025-11-12,149000,270,85,47
455940,2025-11-12,145000,275,85,47
455940,2025-11-12,163000,280,85,47
455940,2025-11-12,163000,260,85,47
455940,2025-11-12,183000,295,85,47
455940,2025-11-12,143000,265,85,47
455940,2025-11-12,150000,270,85,47
455940,2025-11-12,142000,275,85,47
455940,2025-11-12,153000,265,85,47
455940,2025-11-12,142000,255,85,47
455940,2025-11-12,144000,255,85,47
455940,2025-11-12,154000,270,85,47
455940,2025-11-12,146000,275,85,47
455940,2025-11-12,147000,275,85,47
455940,2025-11-12,139000,270,85,47
455940,2025-11-12,138000,270,85,47
455940,2025-11-12,154000,265,85,47
455940,2025-11-12,185000,290,85,47
455940,2025-11-12,156000,275,85,47
455940,2025-11-12,147000,270,85,47
455940,2025-11-12,155000,265,85,47
455940,2025-11-13,171000,280,84,47
455940,2025-11-13,158000,265,84,47
455940,2025-11-13,158000,275,84,47
455940,2025-11-13,159000,275,84,47
455940,2025-11-13,143000,260,84,47
455940,2025-11-13,138000,270,84,47
455940,2025-11-13,148000,270,84,47
455940,2025-11-13,146000,270,84,47
455940,2025-11-13,147000,270,84,47
455940,2025-11-13,165000,280,84,47
455940,2025-11-13,130000,255,84,47
455940,2025-11-13,149000,270,84,47
455940,2025-11-13,137000,255,84,47
455940,2025-11-13,167000,285,84,47
455940,2025-11-13,168000,295,84,47
455940,2025-11-13,149000,275,84,47
455940,2025-11-13,140000,250,84,47
455940,2025-11-13,138000,255,84,47
455940,2025-11-13,158000,280,84,47
455940,2025-11-13,150000,270,84,47
455940,2025-11-13,143000,265,84,47
455940,2025-11-13,165000,285,84,47
455940,2025-11-13,160000,275,84,47
455940,2025-11-13,153000,255,84,47
