product_id,trade_date,current_price,size,google_trend_n_day,google_trend_release
441592,2025-02-13,409000,260,50,50.0
441592,2025-02-13,524000,290,50,50.0
441592,2025-02-13,525000,285,50,50.0
441592,2025-02-13,410000,260,50,50.0
441592,2025-02-13,650000,295,50,50.0
441592,2025-02-13,440000,275,50,50.0
441592,2025-02-13,430000,260,50,50.0
441592,2025-02-13,503000,300,50,50.0
441592,2025-02-13,495000,290,50,50.0
441592,2025-02-13,390000,270,50,50.0
441592,2025-02-13,440000,275,50,50.0
441592,2025-02-13,431000,275,50,50.0
441592,2025-02-13,430000,275,50,50.0
441592,2025-02-13,467000,280,50,50.0
441592,2025-02-13,467000,280,50,50.0
441592,2025-02-13,449000,275,50,50.0
441592,2025-02-13,400000,260,50,50.0
441592,2025-02-13,463000,275,50,50.0
441592,2025-02-13,489000,280,50,50.0
441592,2025-02-13,391000,270,50,50.0
441592,2025-02-13,420000,270,50,50.0
441592,2025-02-13,479000,285,50,50.0
441592,2025-02-13,467000,280,50,50.0
441592,2025-02-13,489000,280,50,50.0
441592,2025-02-13,520000,300,50,50.0
441592,2025-02-13,494000,280,50,50.0
441592,2025-02-13,510000,290,50,50.0
441592,2025-02-13,518000,285,50,50.0
441592,2025-02-13,495000,280,50,50.0
441592,2025-02-13,370000,255,50,50.0
441592,2025-02-13,434000,270,50,50.0
441592,2025-02-13,410000,270,50,50.0
441592,2025-02-13,498000,280,50,50.0
441592,2025-02-13,448000,270,50,50.0
441592,2025-02-13,510000,285,50,50.0
441592,2025-02-13,460000,275,50,50.0
441592,2025-02-13,530000,290,50,50.0
441592,2025-02-13,518000,285,50,50.0
441592,2025-02-13,463000,275,50,50.0
441592,2025-02-13,458000,270,50,50.0
441592,2025-02-13,480000,280,50,50.0
441592,2025-02-13,545000,290,50,50.0
441592,2025-02-13,518000,285,50,50.0
441592,2025-02-13,519000,300,50,50.0
441592,2025-02-13,519000,285,50,50.0
441592,2025-02-13,423000,265,50,50.0
441592,2025-02-13,500000,310,50,50.0
441592,2025-02-13,498000,280,50,50.0
441592,2025-02-13,425000,270,50,50.0
441592,2025-02-13,445000,270,50,50.0
441592,2025-02-13,427000,265,50,50.0
441592,2025-02-13,428000,265,50,50.0
441592,2025-02-13,467000,270,50,50.0
441592,2025-02-13,464000,275,50,50.0
441592,2025-02-13,496000,280,50,50.0
441592,2025-02-13,467000,270,50,50.0
441592,2025-02-13,475000,275,50,50.0
441592,2025-02-13,428000,265,50,50.0
441592,2025-02-13,478000,275,50,50.0
441592,2025-02-13,469000,270,50,50.0
441592,2025-02-13,518000,285,50,50.0
441592,2025-02-13,429000,270,50,50.0
441592,2025-02-13,499000,280,50,50.0
441592,2025-02-13,480000,275,50,50.0
441592,2025-02-13,430000,260,50,50.0
441592,2025-02-13,482000,275,50,50.0
441592,2025-02-13,483000,275,50,50.0
441592,2025-02-13,650000,295,50,50.0
441592,2025-02-13,500000,280,50,50.0
441592,2025-02-13,429000,265,50,50.0
441592,2025-02-13,469000,270,50,50.0
441592,2025-02-13,500000,310,50,50.0
441592,2025-02-13,470000,270,50,50.0
441592,2025-02-13,430000,265,50,50.0
441592,2025-02-13,505000,280,50,50.0
441592,2025-02-13,670000,295,50,50.0
441592,2025-02-13,487000,275,50,50.0
441592,2025-02-13,468000,270,50,50.0
441592,2025-02-13,500000,310,50,50.0
441592,2025-02-13,451000,275,50,50.0
441592,2025-02-13,380000,255,50,50.0
441592,2025-02-13,545000,290,50,50.0
441592,2025-02-13,501000,280,50,50.0
441592,2025-02-13,425000,265,50,50.0
441592,2025-02-13,434000,260,50,50.0
441592,2025-02-13,429000,265,50,50.0
441592,2025-02-13,416000,265,50,50.0
441592,2025-02-13,450000,270,50,50.0
441592,2025-02-13,461000,275,50,50.0
441592,2025-02-13,471000,280,50,50.0
441592,2025-02-13,485000,290,50,50.0
441592,2025-02-13,500000,300,50,50.0
441592,2025-02-13,485000,275,50,50.0
441592,2025-02-13,500000,280,50,50.0
441592,2025-02-13,479000,275,50,50.0
441592,2025-02-13,478000,275,50,50.0
441592,2025-02-13,459000,270,50,50.0
441592,2025-02-13,460000,270,50,50.0
441592,2025-02-13,426000,265,50,50.0
441592,2025-02-13,464000,270,50,50.0
441592,2025-02-13,477000,280,50,50.0
441592,2025-02-13,498000,280,50,50.0
441592,2025-02-13,427000,265,50,50.0
441592,2025-02-13,455000,275,50,50.0
441592,2025-02-13,451000,275,50,50.0
441592,2025-02-13,467000,275,50,50.0
441592,2025-02-13,451000,275,50,50.0
441592,2025-02-13,474000,275,50,50.0
441592,2025-02-13,410000,260,50,50.0
441592,2025-02-13,465000,270,50,50.0
441592,2025-02-13,530000,300,50,50.0
441592,2025-02-13,590000,295,50,50.0
441592,2025-02-13,480000,320,50,50.0
441592,2025-02-13,464000,270,50,50.0
441592,2025-02-13,550000,310,50,50.0
441592,2025-02-13,492000,280,50,50.0
441592,2025-02-13,510000,285,50,50.0
441592,2025-02-13,427000,265,50,50.0
441592,2025-02-13,410000,260,50,50.0
441592,2025-02-13,445000,275,50,50.0
441592,2025-02-13,464000,275,50,50.0
441592,2025-02-13,448000,270,50,50.0
441592,2025-02-13,459000,275,50,50.0
441592,2025-02-13,528000,290,50,50.0
441592,2025-02-13,448000,270,50,50.0
441592,2025-02-13,423000,265,50,50.0
441592,2025-02-13,471000,280,50,50.0
441592,2025-02-13,475000,280,50,50.0
441592,2025-02-13,644000,295,50,50.0
441592,2025-02-13,472000,275,50,50.0
441592,2025-02-13,529000,300,50,50.0
441592,2025-02-13,500000,285,50,50.0
441592,2025-02-13,424000,265,50,50.0
441592,2025-02-13,465000,275,50,50.0
441592,2025-02-13,540000,290,50,50.0
441592,2025-02-13,420000,260,50,50.0
441592,2025-02-13,427000,265,50,50.0
441592,2025-02-13,486000,280,50,50.0
441592,2025-02-13,430000,260,50,50.0
441592,2025-02-13,447000,270,50,50.0
441592,2025-02-13,475000,280,50,50.0
441592,2025-02-13,451000,275,50,50.0
441592,2025-02-14,448000,270,50,50.0
441592,2025-02-14,435000,270,50,50.0
441592,2025-02-14,428000,265,50,50.0
441592,2025-02-14,430000,265,50,50.0
441592,2025-02-14,475000,285,50,50.0
441592,2025-02-14,445000,275,50,50.0
441592,2025-02-14,440000,275,50,50.0
441592,2025-02-14,435000,260,50,50.0
441592,2025-02-14,435000,265,50,50.0
441592,2025-02-14,440000,260,50,50.0
441592,2025-02-14,456000,270,50,50.0
441592,2025-02-14,420000,255,50,50.0
441592,2025-02-14,513000,300,50,50.0
441592,2025-02-14,430000,265,50,50.0
441592,2025-02-14,529000,300,50,50.0
441592,2025-02-14,460000,280,50,50.0
441592,2025-02-14,420000,260,50,50.0
441592,2025-02-14,400000,250,50,50.0
441592,2025-02-14,510000,285,50,50.0
441592,2025-02-14,440000,265,50,50.0
441592,2025-02-14,456000,270,50,50.0
441592,2025-02-14,464000,275,50,50.0
441592,2025-02-14,455000,270,50,50.0
441592,2025-02-14,440000,260,50,50.0
441592,2025-02-14,442000,270,50,50.0
441592,2025-02-14,464000,275,50,50.0
441592,2025-02-14,670000,295,50,50.0
441592,2025-02-14,457000,270,50,50.0
441592,2025-02-14,530000,300,50,50.0
441592,2025-02-14,400000,250,50,50.0
441592,2025-02-14,465000,275,50,50.0
441592,2025-02-14,458000,270,50,50.0
441592,2025-02-14,450000,260,50,50.0
441592,2025-02-14,481000,280,50,50.0
441592,2025-02-14,420000,265,50,50.0
441592,2025-02-14,482000,280,50,50.0
441592,2025-02-14,459000,270,50,50.0
441592,2025-02-14,439000,265,50,50.0
441592,2025-02-14,459000,275,50,50.0
441592,2025-02-14,538000,290,50,50.0
441592,2025-02-15,550000,310,50,50.0
441592,2025-02-15,475000,285,50,50.0
441592,2025-02-15,473000,285,50,50.0
441592,2025-02-15,440000,275,50,50.0
441592,2025-02-15,461000,280,50,50.0
441592,2025-02-15,445000,270,50,50.0
441592,2025-02-15,472000,285,50,50.0
441592,2025-02-15,505000,290,50,50.0
441592,2025-02-15,423000,260,50,50.0
441592,2025-02-15,471000,285,50,50.0
441592,2025-02-15,440000,275,50,50.0
441592,2025-02-15,421000,265,50,50.0
441592,2025-02-15,445000,275,50,50.0
441592,2025-02-15,420000,260,50,50.0
441592,2025-02-15,449000,275,50,50.0
441592,2025-02-15,449000,275,50,50.0
441592,2025-02-15,452000,270,50,50.0
441592,2025-02-15,485000,285,50,50.0
441592,2025-02-15,400000,250,50,50.0
441592,2025-02-15,405000,255,50,50.0
441592,2025-02-15,445000,275,50,50.0
441592,2025-02-15,560000,310,50,50.0
441592,2025-02-15,450000,270,50,50.0
441592,2025-02-15,452000,270,50,50.0
441592,2025-02-15,442000,270,50,50.0
441592,2025-02-15,430000,265,50,50.0
441592,2025-02-15,446000,275,50,50.0
441592,2025-02-15,420000,250,50,50.0
441592,2025-02-15,452000,270,50,50.0
441592,2025-02-15,438000,265,50,50.0
441592,2025-02-15,439000,265,50,50.0
441592,2025-02-15,535000,300,50,50.0
441592,2025-02-15,445000,270,50,50.0
441592,2025-02-15,510000,290,50,50.0
441592,2025-02-15,446000,275,50,50.0
441592,2025-02-15,415000,260,50,50.0
441592,2025-02-15,599000,295,50,50.0
441592,2025-02-15,445000,275,50,50.0
441592,2025-02-15,436000,275,50,50.0
441592,2025-02-15,442000,270,50,50.0
441592,2025-02-15,540000,300,50,50.0
441592,2025-02-15,445000,275,50,50.0
441592,2025-02-15,505000,290,50,50.0
441592,2025-02-15,450000,270,50,50.0
441592,2025-02-15,490000,285,50,50.0
441592,2025-02-15,476000,300,50,50.0
441592,2025-02-15,420000,265,50,50.0
441592,2025-02-15,590000,295,50,50.0
441592,2025-02-15,535000,300,50,50.0
441592,2025-02-15,400000,260,50,50.0
441592,2025-02-15,431000,270,50,50.0
441592,2025-02-15,505000,290,50,50.0
441592,2025-02-15,410000,255,50,50.0
441592,2025-02-15,434000,275,50,50.0
441592,2025-02-15,470000,280,50,50.0
441592,2025-02-15,425000,270,50,50.0
441592,2025-02-15,470000,280,50,50.0
441592,2025-02-15,420000,265,50,50.0
441592,2025-02-15,500000,290,50,50.0
441592,2025-02-15,430000,270,50,50.0
441592,2025-02-15,500000,290,50,50.0
441592,2025-02-15,510000,290,50,50.0
441592,2025-02-15,433000,275,50,50.0
441592,2025-02-15,440000,265,50,50.0
441592,2025-02-15,520000,295,50,50.0
441592,2025-02-15,487000,290,50,50.0
441592,2025-02-15,444000,275,50,50.0
441592,2025-02-15,440000,265,50,50.0
441592,2025-02-15,425000,270,50,50.0
441592,2025-02-15,445000,275,50,50.0
441592,2025-02-15,425000,270,50,50.0
441592,2025-02-15,423000,270,50,50.0
441592,2025-02-15,429000,270,50,50.0
441592,2025-02-15,487000,290,50,50.0
441592,2025-02-15,416000,270,50,50.0
441592,2025-02-15,432000,275,50,50.0
441592,2025-02-15,472000,285,50,50.0
441592,2025-02-15,470000,285,50,50.0
441592,2025-02-15,393000,260,50,50.0
441592,2025-02-15,480000,280,50,50.0
441592,2025-02-15,433000,275,50,50.0
441592,2025-02-15,432000,275,50,50.0
441592,2025-02-15,410000,260,50,50.0
441592,2025-02-15,488000,290,50,50.0
441592,2025-02-15,471000,280,50,50.0
441592,2025-02-15,439000,270,50,50.0
441592,2025-02-15,510000,300,50,50.0
441592,2025-02-15,486000,290,50,50.0
441592,2025-02-15,439000,275,50,50.0
441592,2025-02-15,440000,270,50,50.0
441592,2025-02-15,487000,280,50,50.0
441592,2025-02-15,500000,290,50,50.0
441592,2025-02-15,440000,275,50,50.0
441592,2025-02-15,415000,255,50,50.0
441592,2025-02-15,569000,295,50,50.0
441592,2025-02-15,500000,290,50,50.0
441592,2025-02-15,444000,275,50,50.0
441592,2025-02-15,445000,275,50,50.0
441592,2025-02-15,430000,270,50,50.0
441592,2025-02-15,485000,295,50,50.0
441592,2025-02-15,504000,290,50,50.0
441592,2025-02-15,530000,300,50,50.0
441592,2025-02-15,490000,295,50,50.0
441592,2025-02-15,529000,295,50,50.0
441592,2025-02-15,440000,275,50,50.0
441592,2025-02-15,410000,260,50,50.0
441592,2025-02-15,534000,300,50,50.0
441592,2025-02-15,437000,270,50,50.0
441592,2025-02-15,489000,285,50,50.0
441592,2025-02-15,496000,280,50,50.0
441592,2025-02-15,499000,290,50,50.0
441592,2025-02-15,440000,275,50,50.0
441592,2025-02-15,435000,270,50,50.0
441592,2025-02-15,436000,270,50,50.0
441592,2025-02-15,447000,275,50,50.0
441592,2025-02-15,450000,315,50,50.0
441592,2025-02-15,408000,260,50,50.0
441592,2025-02-15,432000,270,50,50.0
441592,2025-02-15,490000,285,50,50.0
441592,2025-02-15,421000,270,50,50.0
441592,2025-02-16,433000,270,50,50.0
441592,2025-02-16,405000,255,50,50.0
441592,2025-02-16,448000,275,50,50.0
441592,2025-02-16,471000,280,50,50.0
441592,2025-02-16,438000,275,50,50.0
441592,2025-02-16,415000,260,50,50.0
441592,2025-02-16,436000,275,50,50.0
441592,2025-02-16,489000,280,50,50.0
441592,2025-02-16,420000,270,50,50.0
441592,2025-02-16,420000,270,50,50.0
441592,2025-02-16,425000,265,50,50.0
441592,2025-02-16,480000,285,50,50.0
441592,2025-02-16,510000,295,50,50.0
441592,2025-02-16,445000,275,50,50.0
441592,2025-02-16,430000,270,50,50.0
441592,2025-02-16,495000,300,50,50.0
441592,2025-02-16,473000,285,50,50.0
441592,2025-02-16,475000,280,50,50.0
441592,2025-02-16,417000,270,50,50.0
441592,2025-02-16,499000,290,50,50.0
441592,2025-02-16,427000,270,50,50.0
441592,2025-02-16,443000,275,50,50.0
441592,2025-02-16,425000,270,50,50.0
441592,2025-02-16,529000,295,50,50.0
441592,2025-02-16,481000,290,50,50.0
441592,2025-02-16,488000,280,50,50.0
441592,2025-02-16,447000,275,50,50.0
441592,2025-02-16,417000,270,50,50.0
441592,2025-02-16,471000,280,50,50.0
441592,2025-02-16,470000,285,50,50.0
441592,2025-02-16,425000,270,50,50.0
441592,2025-02-16,415000,270,50,50.0
441592,2025-02-16,421000,265,50,50.0
441592,2025-02-16,421000,265,50,50.0
441592,2025-02-16,405000,260,50,50.0
441592,2025-02-16,490000,280,50,50.0
441592,2025-02-16,500000,310,50,50.0
441592,2025-02-16,469000,285,50,50.0
441592,2025-02-16,420000,265,50,50.0
441592,2025-02-16,414000,270,50,50.0
441592,2025-02-16,414000,270,50,50.0
441592,2025-02-16,436000,275,50,50.0
441592,2025-02-16,471000,290,50,50.0
441592,2025-02-16,435000,275,50,50.0
441592,2025-02-16,471000,290,50,50.0
441592,2025-02-16,414000,260,50,50.0
441592,2025-02-16,370000,250,50,50.0
441592,2025-02-16,413000,270,50,50.0
441592,2025-02-16,399000,260,50,50.0
441592,2025-02-16,457000,280,50,50.0
441592,2025-02-16,455000,280,50,50.0
441592,2025-02-16,412000,270,50,50.0
441592,2025-02-16,436000,275,50,50.0
441592,2025-02-16,411000,270,50,50.0
441592,2025-02-16,455000,280,50,50.0
441592,2025-02-16,475000,290,50,50.0
441592,2025-02-16,410000,270,50,50.0
441592,2025-02-16,419000,270,50,50.0
441592,2025-02-16,475000,300,50,50.0
441592,2025-02-16,451000,280,50,50.0
441592,2025-02-16,467000,290,50,50.0
441592,2025-02-16,421000,265,50,50.0
441592,2025-02-16,490000,300,50,50.0
441592,2025-02-16,479000,285,50,50.0
441592,2025-02-16,450000,280,50,50.0
441592,2025-02-16,460000,280,50,50.0
441592,2025-02-16,451000,280,50,50.0
441592,2025-02-16,463000,290,50,50.0
441592,2025-02-16,462000,290,50,50.0
441592,2025-02-16,450000,280,50,50.0
441592,2025-02-16,458000,280,50,50.0
441592,2025-02-16,420000,265,50,50.0
441592,2025-02-16,451000,280,50,50.0
441592,2025-02-16,462000,290,50,50.0
441592,2025-02-16,458000,280,50,50.0
441592,2025-02-16,419000,265,50,50.0
441592,2025-02-16,433000,275,50,50.0
441592,2025-02-16,410000,270,50,50.0
441592,2025-02-16,469000,285,50,50.0
441592,2025-02-16,419000,270,50,50.0
441592,2025-02-16,462000,290,50,50.0
441592,2025-02-16,468000,285,50,50.0
441592,2025-02-16,439000,275,50,50.0
441592,2025-02-16,435000,275,50,50.0
441592,2025-02-16,415000,265,50,50.0
441592,2025-02-16,415000,270,50,50.0
441592,2025-02-16,463000,290,50,50.0
441592,2025-02-16,470000,300,50,50.0
441592,2025-02-16,450000,280,50,50.0
441592,2025-02-16,462000,290,50,50.0
441592,2025-02-16,411000,270,50,50.0
441592,2025-02-16,424000,265,50,50.0
441592,2025-02-16,471000,290,50,50.0
441592,2025-02-16,465000,285,50,50.0
441592,2025-02-16,435000,275,50,50.0
441592,2025-02-16,411000,265,50,50.0
441592,2025-02-16,396000,260,50,50.0
441592,2025-02-16,420000,270,50,50.0
441592,2025-02-16,434000,275,50,50.0
441592,2025-02-16,400000,250,50,50.0
441592,2025-02-16,462000,285,50,50.0
441592,2025-02-16,446000,280,50,50.0
441592,2025-02-16,446000,280,50,50.0
441592,2025-02-16,411000,265,50,50.0
441592,2025-02-16,472000,290,50,50.0
441592,2025-02-16,450000,280,50,50.0
441592,2025-02-16,445000,280,50,50.0
441592,2025-02-16,442000,280,50,50.0
441592,2025-02-16,420000,270,50,50.0
441592,2025-02-16,439000,275,50,50.0
441592,2025-02-16,410000,265,50,50.0
441592,2025-02-16,432000,275,50,50.0
441592,2025-02-16,450000,280,50,50.0
441592,2025-02-16,440000,275,50,50.0
441592,2025-02-16,405000,265,50,50.0
441592,2025-02-16,411000,270,50,50.0
441592,2025-02-16,520000,295,50,50.0
441592,2025-02-16,473000,285,50,50.0
441592,2025-02-16,420000,315,50,50.0
441592,2025-02-16,405000,265,50,50.0
441592,2025-02-16,474000,285,50,50.0
441592,2025-02-16,452000,280,50,50.0
441592,2025-02-16,403000,265,50,50.0
441592,2025-02-16,435000,280,50,50.0
441592,2025-02-16,462000,285,50,50.0
441592,2025-02-16,432000,275,50,50.0
441592,2025-02-16,461000,285,50,50.0
441592,2025-02-16,402000,265,50,50.0
441592,2025-02-16,467000,290,50,50.0
441592,2025-02-16,431000,275,50,50.0
441592,2025-02-16,466000,290,50,50.0
441592,2025-02-16,380000,255,50,50.0
441592,2025-02-16,401000,265,50,50.0
441592,2025-02-16,451000,285,50,50.0
441592,2025-02-16,430000,275,50,50.0
441592,2025-02-16,408000,265,50,50.0
441592,2025-02-16,421000,275,50,50.0
441592,2025-02-16,391000,260,50,50.0
441592,2025-02-16,439000,275,50,50.0
441592,2025-02-16,475000,290,50,50.0
441592,2025-02-16,475000,285,50,50.0
441592,2025-02-16,414000,270,50,50.0
441592,2025-02-16,409000,265,50,50.0
441592,2025-02-16,390000,260,50,50.0
441592,2025-02-16,445000,280,50,50.0
441592,2025-02-16,449000,280,50,50.0
441592,2025-02-16,435000,275,50,50.0
441592,2025-02-16,405000,270,50,50.0
441592,2025-02-16,421000,275,50,50.0
441592,2025-02-16,421000,275,50,50.0
441592,2025-02-16,404000,270,50,50.0
441592,2025-02-16,477000,285,50,50.0
441592,2025-02-16,435000,280,50,50.0
441592,2025-02-16,495000,295,50,50.0
441592,2025-02-16,410000,270,50,50.0
441592,2025-02-16,401000,265,50,50.0
441592,2025-02-16,401000,270,50,50.0
441592,2025-02-16,390000,260,50,50.0
441592,2025-02-16,438000,275,50,50.0
441592,2025-02-16,395000,260,50,50.0
441592,2025-02-16,470000,290,50,50.0
441592,2025-02-16,439000,275,50,50.0
441592,2025-02-17,520000,295,50,50.0
441592,2025-02-17,435000,280,50,50.0
441592,2025-02-17,400000,265,50,50.0
441592,2025-02-17,400000,265,50,50.0
441592,2025-02-17,391000,265,50,50.0
441592,2025-02-17,390000,265,50,50.0
441592,2025-02-17,432000,280,50,50.0
441592,2025-02-17,431000,280,50,50.0
441592,2025-02-17,400000,270,50,50.0
441592,2025-02-17,397000,270,50,50.0
441592,2025-02-17,390000,265,50,50.0
441592,2025-02-17,384000,265,50,50.0
441592,2025-02-17,430000,280,50,50.0
441592,2025-02-17,410000,270,50,50.0
441592,2025-02-17,380000,255,50,50.0
441592,2025-02-17,390000,265,50,50.0
441592,2025-02-17,449000,280,50,50.0
441592,2025-02-17,390000,265,50,50.0
441592,2025-02-17,448000,280,50,50.0
441592,2025-02-17,421000,275,50,50.0
441592,2025-02-17,458000,290,50,50.0
441592,2025-02-17,428000,280,50,50.0
441592,2025-02-17,414000,250,50,50.0
441592,2025-02-17,430000,280,50,50.0
441592,2025-02-17,418000,275,50,50.0
441592,2025-02-17,382000,260,50,50.0
441592,2025-02-17,386000,265,50,50.0
441592,2025-02-17,370000,255,50,50.0
441592,2025-02-17,381000,260,50,50.0
441592,2025-02-17,457000,290,50,50.0
441592,2025-02-17,455000,290,50,50.0
441592,2025-02-17,455000,290,50,50.0
441592,2025-02-17,426000,280,50,50.0
441592,2025-02-17,359000,255,50,50.0
441592,2025-02-17,455000,290,50,50.0
441592,2025-02-17,386000,265,50,50.0
441592,2025-02-17,384000,260,50,50.0
441592,2025-02-17,490000,300,50,50.0
441592,2025-02-17,442000,290,50,50.0
441592,2025-02-17,397000,270,50,50.0
441592,2025-02-17,424000,275,50,50.0
441592,2025-02-17,470000,310,50,50.0
441592,2025-02-17,425000,280,50,50.0
441592,2025-02-17,390000,260,50,50.0
441592,2025-02-17,425000,275,50,50.0
441592,2025-02-17,385000,265,50,50.0
441592,2025-02-17,459000,290,50,50.0
441592,2025-02-17,447000,280,50,50.0
441592,2025-02-17,430000,275,50,50.0
441592,2025-02-17,356000,255,50,50.0
441592,2025-02-17,430000,315,50,50.0
441592,2025-02-17,380000,260,50,50.0
441592,2025-02-17,465000,290,50,50.0
441592,2025-02-17,355000,255,50,50.0
441592,2025-02-17,370000,260,50,50.0
441592,2025-02-17,400000,270,50,50.0
441592,2025-02-17,453000,285,50,50.0
441592,2025-02-17,382000,265,50,50.0
441592,2025-02-17,485000,300,50,50.0
441592,2025-02-17,451000,285,50,50.0
441592,2025-02-17,380000,265,50,50.0
441592,2025-02-17,460000,290,50,50.0
441592,2025-02-17,447000,280,50,50.0
441592,2025-02-17,380000,260,50,50.0
441592,2025-02-17,405000,315,50,50.0
441592,2025-02-17,448000,280,50,50.0
441592,2025-02-17,420000,275,50,50.0
441592,2025-02-17,441000,290,50,50.0
441592,2025-02-17,430000,280,50,50.0
441592,2025-02-17,435000,280,50,50.0
441592,2025-02-17,435000,280,50,50.0
441592,2025-02-17,396000,270,50,50.0
441592,2025-02-17,440000,280,50,50.0
441592,2025-02-17,375000,255,50,50.0
441592,2025-02-17,490000,300,50,50.0
441592,2025-02-17,395000,270,50,50.0
441592,2025-02-17,427000,280,50,50.0
441592,2025-02-17,389000,260,50,50.0
441592,2025-02-17,448000,280,50,50.0
441592,2025-02-17,432000,290,50,50.0
441592,2025-02-17,425000,280,50,50.0
441592,2025-02-17,390000,270,50,50.0
441592,2025-02-17,441000,290,50,50.0
441592,2025-02-17,450000,285,50,50.0
441592,2025-02-17,465000,310,50,50.0
441592,2025-02-17,435000,290,50,50.0
441592,2025-02-17,459000,290,50,50.0
441592,2025-02-17,427000,280,50,50.0
441592,2025-02-17,377000,265,50,50.0
441592,2025-02-17,399000,270,50,50.0
441592,2025-02-17,400000,270,50,50.0
441592,2025-02-17,440000,285,50,50.0
441592,2025-02-17,389000,260,50,50.0
441592,2025-02-17,390000,260,50,50.0
441592,2025-02-17,394000,265,50,50.0
441592,2025-02-17,445000,285,50,50.0
441592,2025-02-17,510000,295,50,50.0
441592,2025-02-17,420000,275,50,50.0
441592,2025-02-17,446000,280,50,50.0
441592,2025-02-17,428000,280,50,50.0
441592,2025-02-17,424000,275,50,50.0
441592,2025-02-17,425000,275,50,50.0
441592,2025-02-17,416000,275,50,50.0
441592,2025-02-17,400000,270,50,50.0
441592,2025-02-17,401000,270,50,50.0
441592,2025-02-17,453000,285,50,50.0
441592,2025-02-17,351000,255,50,50.0
441592,2025-02-17,390000,270,50,50.0
