product_id,size,week_no,Week_Avg,Week_Cnt,oldest_trade_date,TotalCnt_All,TotalAvg_All,TotalCnt_Golden,TotalAvg_Golden,total_cnt,total_avg
101218,235,1,157875,16,2023-02-22,47,157489,47,157489,16.0,157875
101218,240,1,164375,8,2023-02-22,47,157489,47,157489,8.0,164375
101218,245,1,163667,3,2023-02-22,47,157489,47,157489,3.0,163667
101218,260,1,152600,10,2023-02-22,47,157489,47,157489,10.0,152600
101218,265,1,161000,3,2023-02-22,47,157489,47,157489,3.0,161000
101218,270,1,151571,7,2023-02-22,47,157489,47,157489,7.0,151571
102871,235,1,159000,1,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,2,157167,6,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,3,175167,6,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,4,160000,1,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,5,177083,12,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,6,185714,7,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,7,184400,5,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,8,191125,8,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,9,215000,3,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,11,191714,7,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,12,196000,4,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,13,197500,2,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,14,186000,3,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,15,191250,4,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,16,194000,2,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,17,195000,2,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,18,141000,1,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,19,181500,2,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,21,179500,2,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,22,180000,1,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,23,184333,3,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,24,181500,4,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,25,160000,1,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,235,26,188750,4,2023-02-25,1262,192770,1262,192770,91.0,183440
102871,240,1,173000,6,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,2,176500,8,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,3,166667,9,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,4,169700,10,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,5,174167,6,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,6,179400,10,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,7,181500,6,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,8,184800,10,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,9,192500,4,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,10,195889,9,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,11,217500,4,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,12,220000,3,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,14,188200,5,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,15,186750,4,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,16,200000,6,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,17,187000,1,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,18,184250,4,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,19,183667,3,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,20,190000,2,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,21,171500,2,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,22,189000,3,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,23,196750,4,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,24,197000,1,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,25,218000,1,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,240,26,189500,2,2023-02-25,1262,192770,1262,192770,123.0,184715
102871,245,1,166000,2,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,2,172800,5,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,3,173333,3,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,4,180167,6,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,5,177700,10,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,6,188250,4,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,7,197500,4,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,8,193500,6,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,9,197429,7,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,10,189714,7,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,11,196500,2,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,12,197500,2,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,13,188500,6,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,14,186667,3,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,15,181250,4,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,16,188500,6,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,17,188000,1,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,18,183000,2,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,20,179000,3,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,21,183000,2,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,22,184000,1,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,23,182000,1,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,24,186000,3,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,25,193667,3,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,245,26,208500,2,2023-02-25,1262,192770,1262,192770,95.0,186337
102871,260,1,164667,3,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,2,173167,12,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,3,166091,11,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,4,176154,13,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,5,184833,18,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,6,206375,8,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,7,206900,10,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,8,215818,11,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,9,214111,9,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,10,206615,13,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,11,208333,6,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,12,229364,11,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,13,214900,10,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,14,199889,18,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,15,198667,12,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,16,193556,9,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,17,188100,10,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,18,202333,12,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,19,213000,4,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,20,210167,6,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,21,208800,5,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,22,211143,7,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,23,216833,6,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,24,214250,4,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,25,210800,5,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,260,26,203444,9,2023-02-25,1262,192770,1262,192770,242.0,199818
102871,265,1,159800,5,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,2,165111,9,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,3,167600,15,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,4,171286,14,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,5,179476,21,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,6,184789,19,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,7,202667,24,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,8,215000,9,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,9,209923,13,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,10,204125,16,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,11,207000,13,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,12,209933,15,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,13,201312,16,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,14,201500,14,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,15,194059,17,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,16,198143,14,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,17,193000,11,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,18,192923,13,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,19,197714,14,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,20,209636,11,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,21,208875,8,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,22,217667,6,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,23,216200,5,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,24,211333,6,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,25,205714,7,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,265,26,202556,9,2023-02-25,1262,192770,1262,192770,324.0,196049
102871,270,1,166000,9,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,2,165000,14,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,3,168083,12,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,4,171125,24,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,5,172957,23,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,6,179500,26,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,7,195353,17,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,8,199500,12,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,9,190526,19,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,10,192529,17,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,11,206385,13,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,12,228273,11,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,13,204278,18,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,14,197000,14,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,15,197786,28,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,16,201357,14,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,17,195227,22,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,18,189909,11,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,19,192737,19,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,20,207222,9,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,21,203615,13,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,22,214400,10,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,23,211000,2,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,24,199333,12,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,25,201700,10,2023-02-25,1262,192770,1262,192770,387.0,191951
102871,270,26,198125,8,2023-02-25,1262,192770,1262,192770,387.0,191951
102872,235,1,178000,5,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,2,178500,10,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,3,166333,9,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,4,166250,12,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,5,163812,16,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,6,166357,14,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,7,171556,9,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,8,168556,9,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,9,169714,7,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,10,167700,10,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,11,170600,10,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,12,173000,3,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,13,165333,3,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,14,158250,4,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,15,147333,3,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,16,147750,4,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,17,149250,4,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,18,130600,5,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,19,145000,2,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,20,154000,1,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,22,154000,1,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,23,159500,2,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,24,161000,2,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,235,25,149200,5,2023-02-25,1434,181893,1434,181893,150.0,164433
102872,240,1,169333,3,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,2,176800,5,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,3,173750,8,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,4,174412,17,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,5,173500,10,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,6,175500,12,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,7,179167,6,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,8,173000,10,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,9,178714,7,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,10,181000,5,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,11,178429,7,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,12,189750,4,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,13,187000,5,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,14,183000,3,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,15,182000,2,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,17,176500,2,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,18,172500,2,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,19,162000,1,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,20,153000,3,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,21,141667,3,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,22,171500,2,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,23,174000,3,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,24,184000,1,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,25,175000,5,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,240,26,185000,1,2023-02-25,1434,181893,1434,181893,127.0,175260
102872,245,1,178111,9,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,2,176250,4,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,3,176500,8,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,4,176538,13,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,5,179500,6,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,6,175778,9,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,7,170500,6,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,8,171000,7,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,9,169000,4,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,10,167333,6,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,11,168700,10,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,12,169333,3,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,13,178000,4,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,14,168333,3,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,15,168000,1,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,16,166500,4,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,17,163000,1,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,18,159000,3,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,19,149667,3,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,20,155333,3,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,22,162000,1,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,23,165500,2,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,24,166000,1,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,25,161000,6,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,245,26,177500,2,2023-02-25,1434,181893,1434,181893,119.0,171050
102872,260,1,175900,10,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,2,177500,18,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,3,175625,16,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,4,171385,26,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,5,178258,31,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,6,198682,22,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,7,203571,14,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,8,199000,14,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,9,195867,15,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,10,197846,13,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,11,201647,17,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,12,206333,9,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,13,202889,9,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,14,190600,5,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,15,191167,6,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,16,192083,12,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,17,182625,8,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,18,187714,7,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,19,186750,8,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,20,200429,7,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,21,207400,5,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,22,216000,2,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,23,200000,1,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,24,197250,4,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,25,182875,8,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,260,26,189200,5,2023-02-25,1434,181893,1434,181893,292.0,189445
102872,265,1,175059,17,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,2,176632,19,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,3,173130,23,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,4,172000,25,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,5,176308,26,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,6,189160,25,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,7,198118,17,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,8,192773,22,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,9,189174,23,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,10,197500,18,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,11,199188,16,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,12,207929,14,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,13,200714,14,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,14,208875,8,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,15,196556,9,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,16,194200,10,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,17,188545,11,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,18,185700,10,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,19,192167,6,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,20,192625,8,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,21,196500,2,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,22,194714,7,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,23,198250,4,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,24,198500,4,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,25,180000,1,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,265,26,181000,2,2023-02-25,1434,181893,1434,181893,341.0,188393
102872,270,1,174524,21,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,2,177250,24,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,3,172036,28,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,4,171333,27,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,5,174900,30,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,6,183871,31,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,7,189704,27,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,8,196667,21,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,9,193545,22,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,10,183609,23,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,11,181040,25,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,12,189692,13,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,13,188765,17,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,14,189500,12,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,15,187857,14,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,16,183800,5,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,17,180333,9,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,18,178750,8,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,19,179923,13,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,20,189200,10,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,21,186400,5,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,22,191200,5,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,23,189333,3,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,24,186286,7,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,25,183667,3,2023-02-25,1434,181893,1434,181893,405.0,182706
102872,270,26,167500,2,2023-02-25,1434,181893,1434,181893,405.0,182706
135624,235,2,134000,1,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,4,127000,1,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,5,127000,2,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,6,123000,1,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,8,129000,1,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,9,126000,1,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,10,120250,8,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,11,129846,13,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,12,133773,22,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,13,137429,21,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,14,139500,10,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,15,137769,13,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,16,138353,17,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,17,145167,12,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,18,160000,11,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,19,172750,12,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,20,154000,16,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,21,145500,14,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,22,138625,8,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,23,129833,12,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,24,123688,16,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,235,25,125636,11,2023-06-18,1608,142286,1608,142286,223.0,139076
135624,240,2,135000,1,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,4,127000,2,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,5,124667,3,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,8,128000,1,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,9,127750,4,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,10,117200,5,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,11,127667,15,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,12,133000,19,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,13,133429,21,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,14,138360,25,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,15,138857,14,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,16,137111,18,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,17,143562,16,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,18,147267,15,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,19,162400,10,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,20,149474,19,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,21,139294,17,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,22,135333,18,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,23,132214,14,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,24,131500,8,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,25,128800,10,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,240,26,120000,1,2023-06-18,1608,142286,1608,142286,256.0,137453
135624,245,3,149000,1,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,4,127000,1,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,5,126000,1,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,6,124000,1,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,8,128000,1,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,9,126667,3,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,10,119000,7,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,11,129444,9,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,12,135769,13,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,13,131200,10,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,14,128875,16,2023-06-18,1608,142286,1608,142286,162.0,133759
135624,245,15,134000,6,2023-06-18,1608,142286,1608,142286,162.0,133759
